"","bio_1","bio_2","bio_3","bio_4","bio_7","bio_14","bio_15","bio_18","bio_19","Built2009","crop2005","NavWat2009","Pastur2009","Popden2010","Railways","Roads","HFP2009","pet_he_yr","aet_yr","perren_str","interm_str","dams","canals","perren_wb","interm_wb","dry_salt_f","ocean_sea","prelim_ric","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"4225",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4226",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4227",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4228",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4229",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4230",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4231",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4232",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4233",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4234",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4235",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4236",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4237",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4238",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4239",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4240",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4241",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4242",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4243",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4244",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4245",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4246",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4247",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4248",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4249",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4250",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4251",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4252",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4253",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4254",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4255",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4256",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4257",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4258",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4259",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4260",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4261",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4262",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4263",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4264",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4265",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4266",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4267",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4268",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4269",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4270",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4271",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4272",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4273",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4274",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4275",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4276",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4277",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4278",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4279",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4280",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4281",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4282",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4283",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4284",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4285",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4286",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4287",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4288",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4289",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4290",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4291",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4292",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4293",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4294",195,120,84,417,142,54,44,366,347,0,0,0,0,6,0,0.852498,6.8525,1593,1210,8645.71,113332,5102550,1930470,52241.6,149915,1150550,1150550,33,-1.01735047204928,1.41931659342852,-0.453506850549667,0.524010035229127,-0.251926109577751,1.29282733920532,0.116989970479979
"4295",215,122,85,412,143,40,41,289,195,0,0,0,0,7,0,0.268264,7.26826,1701,938,16283.7,102914,5111170,1905320,29474.2,120216,1137970,1137970,31,-1.75559808807048,0.926141429286255,0.743616318516435,0.507339255154747,0.716846138732583,1.27300653268189,0.0617154226256412
"4296",213,121,85,377,141,42,40,302,211,0,0,0,0,6,0,8,14,1681,996,13043.6,103672,5103460,1919450,43466.3,134787,1140650,1140650,39,-1.24740568463113,0.217880879685581,0.0148132693047729,1.5234525857885,0.62256853013002,1.26365270679131,0.502522624626928
"4297",213,121,85,377,141,42,40,302,211,0,0,0,0,6,0,8,14,1681,996,13043.6,103672,5103460,1919450,43466.3,134787,1140650,1140650,39,-1.24740568463113,0.217880879685581,0.0148132693047729,1.5234525857885,0.62256853013002,1.26365270679131,0.502522624626928
